Time Agent Velocity distanceToNearestPerson distanceToNearestObstacle
7600.29 18 0.193357 1.00874 2.25
7600.29 19 0.174545 1.10304 1.6
7600.29 20 0.344309 3.17475 1.86011
7601.29 0 0.6 1.11515 3.18277
7601.29 1 0.599665 1.11515 2.08866
7601.29 2 0.242555 1.58393 2.5
7601.29 3 0.225306 1.82856 2.0573
7601.29 4 0.305631 3.71399 2.5
7601.29 5 0.649104 1.08485 2.8
7601.29 6 0.819758 2.41455 1.87883
7601.29 7 0.236202 1.55084 2.25
7601.29 8 0.359085 0.894627 1.4
7601.29 9 0.341803 1.70632 2.74591
7601.29 10 0.216358 0.946884 2.32594
7601.29 11 0.213067 2.50496 1.45
7601.29 12 0.0283033 1.1181 2.53032
7601.29 13 0.583922 0.894627 2.15
7601.29 14 0.627905 2.4896 2
7601.29 15 0.276981 1.57813 2.35
7601.29 16 0.356743 1.2636 2.55392
7601.29 17 0.3222 1.70331 1.90394
7601.29 18 0.177963 0.946884 2.1
7601.29 19 0.229306 1.08485 1.8
7601.29 20 0.42809 3.02224 1.9906
7602.31 0 0.6 0.934973 2.58118
7602.31 1 0.544179 0.934973 1.73349
7602.31 2 0.0482178 1.60533 2.4
7602.31 3 0.0912685 1.69563 2.03531
7602.31 4 0.292654 4.10305 2.2
7602.31 5 0.806914 1.08448 2.58312
7602.31 6 0.561593 2.65831 1.45344
7602.31 7 0.312646 1.53357 2.35
7602.31 8 0.503314 1.11326 1.55
7602.31 9 0.264623 1.6671 2.44387
7602.31 10 0.0940703 0.942848 2.41506
7602.31 11 0.387755 2.60473 1.45
7602.31 12 0.108511 1.08448 2.57002
7602.31 13 0.464722 1.11326 2.65
7602.31 14 0.615072 2.1253 2.15
7602.31 15 0.288144 1.59605 2.5045
7602.31 16 0.21708 1.13296 2.54608
7602.31 17 0.304781 1.72846 1.57877
7602.31 18 0.33279 0.942848 1.95
7602.31 19 0.296475 1.36383 2.05
7602.31 20 0.508608 2.671 2.02608
7603.33 0 0 1.02721 2.19659
7603.33 1 0.395911 1.02721 1.52315
7603.33 2 0.229356 1.77072 2.4
7603.33 3 0.380118 1.72242 2.136
7603.33 4 0.38728 4.87294 2
7603.33 5 0.768662 1.17193 1.83848
7603.33 6 0.310666 2.30255 1.13358
7603.33 7 0.480651 1.74863 2.35
7603.33 8 0.498405 1.53111 1.75
7603.33 9 0.342039 1.44712 2.19146
7603.33 10 0.136926 1.05614 2.48294
7603.33 11 0.57263 2.68003 1.72409
7603.33 12 0.255648 1.17193 2.73222
7603.33 13 0.310802 1.44712 2.9
7603.33 14 0.645981 1.87127 2.55
7603.33 15 0.240326 1.22313 2.45
7603.33 16 0.0817229 1.12392 2.61008
7603.33 17 0.315387 1.77072 1.40089
7603.33 18 0.446063 1.05614 1.85
7603.33 19 0.409116 1.66494 2.15
7603.33 20 0.550795 2.50334 2.1
7604.36 0 0.35 1.12472 2.18002
7604.36 1 0.168317 1.12472 1.48661
7604.36 2 0.392856 1.754 2.4
7604.36 3 0.565906 1.81454 2.45153
7604.36 4 0.349283 5.74376 1.90066
7604.36 5 0.71673 1.37906 1.32098
7604.36 6 0.0339 2.10836 1.03078
7604.36 7 0.622287 2.14989 2.15
7604.36 8 0.174835 1.8649 1.7
7604.36 9 0.474748 1.27573 1.94487
7604.36 10 0.215982 0.962846 2.58118
7604.36 11 0.688228 2.73951 2.20057
7604.36 12 0.336797 1.37906 2.66317
7604.36 13 0.384763 1.27573 2.9
7604.36 14 0.715041 1.78924 2.28965
7604.36 15 0.119553 0.962846 2.4
7604.36 16 0.196487 1.19468 2.68794
7604.36 17 0.386654 1.754 1.40089
7604.36 18 0.545805 1.24495 1.9
7604.36 19 0.532444 1.81575 2.05
7604.36 20 0.475562 2.18762 2.20057
7605.38 0 0.55 0.840135 2.3585
7605.38 1 0.040478 1.0994 1.50416
7605.38 2 0.527824 1.42629 2.35
7605.38 3 0.398903 1.84036 2.35
7605.38 4 0.354485 6.27807 2.1
7605.38 5 0.689892 1.89331 1.40357
7605.38 6 0.319273 1.96451 1.13137
7605.38 7 0.419249 2.69054 1.85
7605.38 8 0.140915 2.05819 1.7
7605.38 9 0.542613 1.53787 1.82003
7605.38 10 0.262159 0.879085 2.4
7605.38 11 0.769804 2.93545 2.3
7605.38 12 0.15919 1.42629 2.6163
7605.38 13 0.522077 1.53787 2.65
7605.38 14 0.622116 2.03379 1.63248
7605.38 15 0.0513054 0.879085 2.40208
7605.38 16 0.432716 0.840135 2.5
7605.38 17 0.246089 1.81898 1.52971
7605.38 18 0.619505 1.60487 2.2
7605.38 19 0.631624 2.08786 1.75
7605.38 20 0.45721 2.52997 2.5318
7606.41 0 0.6 0.677435 2.7
7606.41 1 0.27881 1.41723 1.64469
7606.41 2 0.537009 1.17477 2.35
7606.41 3 0.227075 1.56213 2.05
7606.41 4 0.441636 6.47654 2.45
7606.41 5 0.668328 2.41632 1.9
7606.41 6 0.460299 1.92468 1.43003
7606.41 7 0.181706 2.66165 1.6
7606.41 8 0.350786 2.14297 1.95
7606.41 9 0.529014 1.56213 2.03531
7606.41 10 0.265388 0.884683 2.15
7606.41 11 0.663701 2.42914 1.55
7606.41 12 0.179801 1.17477 2.75772
7606.41 13 0.61099 2.14297 2.25
7606.41 14 0.482036 2.51084 1.35093
7606.41 15 0.0693118 0.884683 2.35478
7606.41 16 0.695854 0.677435 2.05
7606.41 17 0.378116 1.93111 1.83371
7606.41 18 0.664139 2.19524 2.6
7606.41 19 0.640409 2.18094 1.3
7606.41 20 0.46744 2.66165 2.45
7607.41 0 0.6 0.707611 2.25
7607.41 1 0.482165 1.68079 1.85809
7607.41 2 0.396875 1.06728 2.35
7607.41 3 0.265455 1.24001 1.9
7607.41 4 0.516361 5.54881 2.45
7607.41 5 0.609965 2.71368 1.93197
7607.41 6 0.542503 2.00497 1.72192
7607.41 7 0.256142 2.49078 1.45
7607.41 8 0.351856 1.97854 1.9
7607.41 9 0.402277 1.24001 2.30868
7607.41 10 0.261213 0.908762 1.9
7607.41 11 0.3288 2.30541 1.05
7607.41 12 0.244117 1.06728 2.93641
7607.41 13 0.398549 1.97854 1.85
7607.41 14 0.48413 3.04334 1.54353
7607.41 15 0.150033 0.908762 2.36326
7607.41 16 0.70701 0.707611 1.55
7607.41 17 0.500108 2.2875 2.26385
7607.41 18 0.62271 2.85482 2.3
7607.41 19 0.310483 2.24069 1.15
7607.41 20 0.474966 2.59015 2.00062
7608.43 0 0.6 0.757105 1.9
7608.43 1 0.621469 1.79554 2.30217
7608.43 2 0.235105 0.993723 2.4
7608.43 3 0.347263 1.06111 1.75
7608.43 4 0.261166 4.57521 2.05
7608.43 5 0.516024 2.76433 1.38293
7608.43 6 0.593235 2.11521 1.90394
7608.43 7 0.455574 2.31993 1.45
7608.43 8 0.0753282 1.85219 1.9
7608.43 9 0.241387 1.06111 2.57099
7608.43 10 0.267534 0.9607 1.75
7608.43 11 0.438973 2.44492 1.1
7608.43 12 0.229479 0.993723 2.97321
7608.43 13 0.309571 1.85219 1.5
7608.43 14 0.536568 3.65175 1.978
7608.43 15 0.280468 0.9607 2.3927
7608.43 16 0.584828 0.757105 1.15
7608.43 17 0.638982 2.07626 2.4
7608.43 18 0.456858 2.07626 2.3
7608.43 19 0.338358 2.05258 1.35
7608.43 20 0.438441 2.53665 1.7
7609.46 0 0.6 0.917159 2
7609.46 1 0.621586 1.54343 2.80402
7609.46 2 0.116389 0.951559 2.4
7609.46 3 0.378948 1.03748 1.75
7609.46 4 0.134337 4.09957 1.95
7609.46 5 0.361805 2.56252 1
7609.46 6 0.559933 2.18626 2.1
7609.46 7 0.648233 2.12945 1.5
7609.46 8 0.238201 1.83958 2
7609.46 9 0.163179 1.03748 2.6
7609.46 10 0.309801 1.09507 1.75
7609.46 11 0.656101 2.99556 1.55
7609.46 12 0.302327 0.951559 2.82843
7609.46 13 0.339766 1.83958 1.3
7609.46 14 0.57168 3.36376 2.19317
7609.46 15 0.43399 1.09507 2.54608
7609.46 16 0.307123 0.917159 1.1
7609.46 17 0.670653 1.6203 1.75
7609.46 18 0.417446 1.6203 2.55
7609.46 19 0.366993 1.83331 1.7
7609.46 20 0.372178 2.36431 1.65076
7610.49 0 0.55 1.03461 2.35
7610.49 1 0.358494 1.15917 3.18277
7610.49 2 0.370471 1.08426 2.35
7610.49 3 0.408001 1.00476 1.9
7610.49 4 0.322838 4.34895 2.0025
7610.49 5 0.55015 2.1622 1.23693
7610.49 6 0.409074 2.18978 2.08866
7610.49 7 0.719329 1.96132 1.65076
7610.49 8 0.475331 1.84582 2.05
7610.49 9 0.15813 1.00476 2.55
7610.49 10 0.38872 1.42732 1.95
7610.49 11 0.419329 2.35021 2.05
7610.49 12 0.340633 1.08426 2.68794
7610.49 13 0.480927 1.84783 1.25
7610.49 14 0.523615 2.35021 1.86078
7610.49 15 0.577384 1.42732 2.4
7610.49 16 0.305687 1.03461 1.3
7610.49 17 0.429495 1.79311 1.4
7610.49 18 0.380864 1.79311 2.57148
7610.49 19 0.273606 1.77697 2.05
7610.49 20 0.393191 1.96132 1.9
7611.5 0 0.6 0.853069 2.55
7611.5 1 0.492538 0.853069 3.03026
7611.5 2 0.532312 1.40142 2.4
7611.5 3 0.493266 1.09294 2.2
7611.5 4 0.504279 4.73924 2.33452
7611.5 5 0.678261 2.02964 1.78676
7611.5 6 0.271473 2.08606 1.89737
7611.5 7 0.558132 1.48391 1.8
7611.5 8 0.50508 1.65524 1.55
7611.5 9 0.196609 1.09294 2.6
7611.5 10 0.483811 2.03914 2.35
7611.5 11 0.0679185 1.76521 2.2
7611.5 12 0.369391 1.29985 2.76089
7611.5 13 0.628944 1.7989 1.35
7611.5 14 0.349685 1.76521 1.80347
7611.5 15 0.68658 2.03914 1.95
7611.5 16 0.445496 1.23788 1.7
7611.5 17 0.345059 2.00838 1.4
7611.5 18 0.331075 2.00838 2.37539
7611.5 19 0.0963732 1.29985 2.2
7611.5 20 0.440579 1.48391 2.3
7612.52 0 0.6 0.8747 2.95
7612.52 1 0.74225 0.8747 2.66693
7612.52 2 0.324466 1.7975 2.45
7612.52 3 0.565894 1.37593 2.75
7612.52 4 0.65317 4.82361 2.65047
7612.52 5 0.666396 2.34413 2.33077
7612.52 6 0.321883 2.22931 1.64469
7612.52 7 0.202253 1.34757 1.95
7612.52 8 0.387968 1.46344 1.1
7612.52 9 0.424299 1.37593 2.5224
7612.52 10 0.279166 2.62888 2.30054
7612.52 11 0.21827 1.5677 2.15
7612.52 12 0.481019 1.06239 2.55
7612.52 13 0.607055 1.46344 1.6
7612.52 14 0.217889 1.5677 1.94487
7612.52 15 0.546012 2.49462 1.35
7612.52 16 0.492971 1.22236 2.15
7612.52 17 0.44321 2.01713 1.65
7612.52 18 0.432321 2.01713 2.24109
7612.52 19 0.0542017 1.06239 2.25
7612.52 20 0.365324 1.34757 2.7
7613.53 0 0 0.921906 3
7613.53 1 0.568196 1.27808 2.41919
7613.53 2 0.216715 1.88892 2.3
7613.53 3 0.623444 1.64707 2.69537
7613.53 4 0.659651 5.1161 2.15
7613.53 5 0.580457 2.35493 1.78885
7613.53 6 0.45105 2.72266 1.36473
7613.53 7 0.0660696 1.27808 1.95
7613.53 8 0.413593 1.19981 1.05
7613.53 9 0.595303 1.64707 2.02237
7613.53 10 0.195186 2.2617 2.21416
7613.53 11 0.44482 1.70536 1.95
7613.53 12 0.308985 1.10804 2.2
7613.53 13 0.489793 1.19981 2
7613.53 14 0.326529 1.70536 2.22767
7613.53 15 0.156598 2.67862 1
7613.53 16 0.57015 0.921906 2.5
7613.53 17 0.54966 1.99824 2.15
7613.53 18 0.531441 1.99824 2.08866
7613.53 19 0.144148 1.10804 2.15
7613.53 20 0.235352 1.52438 2.44182
7614.53 0 0 1.01799 3
7614.53 1 0.170299 1.16425 2.3838
7614.53 2 0.339633 1.63706 2.05
7614.53 3 0.606377 1.77211 2.08626
7614.53 4 0.565291 5.39814 1.85
7614.53 5 0.486957 2.81797 1.253
7614.53 6 0.592788 2.62246 1.30863
7614.53 7 0.276817 1.16425 1.9
7614.53 8 0.595695 1.4223 1.25
7614.53 9 0.640516 1.77211 1.5
7614.53 10 0.352569 2.07532 2.43311
7614.53 11 0.597843 2.21776 1.7
7614.53 12 0.260043 1.18009 2.1
7614.53 13 0.514388 1.4223 2.15
7614.53 14 0.233645 2.21776 2.51048
7614.53 15 0.391211 2.44496 1.1
7614.53 16 0.722185 1.01799 2.8
7614.53 17 0.618799 1.881 2.7
7614.53 18 0.348286 1.881 1.97231
7614.53 19 0.301335 1.18009 2
7614.53 20 0.0975874 1.36733 2.30489
7615.56 0 0.55 1.42325 3.05
7615.56 1 0.24442 1.35445 2.23607
7615.56 2 0.463989 1.39744 1.65
7615.56 3 0.372526 1.59582 1.59452
7615.56 4 0.530761 5.56704 1.85
7615.56 5 0.358127 3.14186 0.919239
7615.56 6 0.744422 2.49402 1.54353
7615.56 7 0.427995 1.35927 1.85
7615.56 8 0.606059 1.9631 1.05
7615.56 9 0.453957 1.59582 1.00125
7615.56 10 0.533733 2.19116 2.25
7615.56 11 0.637419 2.68607 1.5
7615.56 12 0.48067 1.28155 2.35
7615.56 13 0.571047 1.9631 2.35
7615.56 14 0.258497 2.68607 2.68701
7615.56 15 0.551196 2.15177 1.5
7615.56 16 0.727319 1.42325 2.40104
7615.56 17 0.531443 1.70518 2.12426
7615.56 18 0.308137 1.70518 1.78885
7615.56 19 0.315915 1.28155 1.85
7615.56 20 0.150988 1.35445 2.30489
7616.59 0 0.6 1.98939 2.6
7616.59 1 0.405857 1.54143 2.05548
7616.59 2 0.491639 1.69399 1.25
7616.59 3 0.290437 1.39117 1.44222
7616.59 4 0.548146 5.55409 2.1
7616.59 5 0.678662 2.93926 1.25
7616.59 6 0.704829 2.73019 2.14009
7616.59 7 0.547913 1.54143 2
7616.59 8 0.648082 2.24924 1.2
7616.59 9 0.230122 1.39117 0.855862
7616.59 10 0.640496 2.13232 1.65
7616.59 11 0.558383 2.79863 1.55
7616.59 12 0.640177 1.50404 2.8
7616.59 13 0.524584 1.78423 2.75
7616.59 14 0.417829 2.79863 2.77218
7616.59 15 0.634627 1.97993 1.85
7616.59 16 0.450088 1.92594 1.81177
7616.59 17 0.159052 1.56983 1.76706
7616.59 18 0.368735 1.56983 1.43178
7616.59 19 0.392191 1.50404 1.85
7616.59 20 0.35911 1.59212 2.5318
7617.6 0 0.6 1.50439 2.2
7617.6 1 0.511094 1.47775 2.03531
7617.6 2 0.470135 1.40047 1.05
7617.6 3 0.287195 1.22119 1.58824
7617.6 4 0.581055 5.45052 2.4
7617.6 5 0.683155 2.41038 1.85
7617.6 6 0.652578 3.17835 2.80402
7617.6 7 0.659894 1.50439 2.3
7617.6 8 0.586394 2.05552 1.45
7617.6 9 0.496324 1.22119 1.30384
7617.6 10 0.464706 1.77408 1.05
7617.6 11 0.57593 2.05552 2
7617.6 12 0.747122 1.70398 2.864
7617.6 13 0.523884 1.2611 2.75
7617.6 14 0.548677 2.54424 2.65
7617.6 15 0.730382 1.77408 2.15
7617.6 16 0.265858 1.47775 1.47648
7617.6 17 0.214244 1.5132 1.79234
7617.6 18 0.378125 1.5132 1.09659
7617.6 19 0.559417 1.40047 2.1
7617.6 20 0.52866 2.04551 2.5005
7618.64 0 0.6 1.26298 1.65
7618.64 1 0.46017 1.16796 2.17083
7618.64 2 0.481419 1.26955 1.3
7618.64 3 0.312567 1.05212 1.79234
7618.64 4 0.591502 5.31137 2.25
7618.64 5 0.65929 2.10181 1.9105
7618.64 6 0.580982 3.11124 2.65
7618.64 7 0.715478 1.26298 2.7
7618.64 8 0.459412 1.59003 1.8
7618.64 9 0.450205 1.05212 1.80069
7618.64 10 0.449117 1.70065 0.95
7618.64 11 0.506446 1.59003 2.5
7618.64 12 0.523977 1.73566 2.20227
7618.64 13 0.554722 1.08164 2.22767
7618.64 14 0.61848 2.13394 2.25
7618.64 15 0.680672 1.70065 2.45
7618.64 16 0.168203 1.16796 1.30384
7618.64 17 0.465847 1.5555 2.15407
7618.64 18 0.41957 1.5555 0.955249
7618.64 19 0.562663 1.26955 2.55
7618.64 20 0.288108 2.68752 2.1
7619.67 0 0.45 1.63916 1.45
7619.67 1 0.190753 1.12852 2.36907
7619.67 2 0.479062 1.32933 1.75
7619.67 3 0.256835 0.919216 1.91638
7619.67 4 0.538272 4.61261 2.3
7619.67 5 0.610407 2.406 1.25
7619.67 6 0.49652 3.17938 2.1
7619.67 7 0.435242 1.25943 2.8
7619.67 8 0.453918 1.48375 2.2
7619.67 9 0.41343 0.919216 2.25056
7619.67 10 0.720853 1.80923 1.35
7619.67 11 0.405659 1.24221 2.10297
7619.67 12 0.403788 1.69915 1.73566
7619.67 13 0.40644 1.24221 1.76777
7619.67 14 0.597131 1.7788 2.05
7619.67 15 0.575712 1.80923 1.90591
7619.67 16 0.250721 1.12852 1.30384
7619.67 17 0.675192 1.56001 2.65
7619.67 18 0.611593 1.56001 1.30384
7619.67 19 0.438899 1.32933 3.05
7619.67 20 0.238481 3.1205 1.9
7620.68 0 0.6 1.89128 1.65
7620.68 1 0.239424 1.08748 2.54951
7620.68 2 0.436877 1.25871 2.2
7620.68 3 0.299392 0.899734 1.96596
7620.68 4 0.418441 4.21695 2.6
7620.68 5 0.477118 2.19083 0.948683
7620.68 6 0.432142 3.43246 1.7
7620.68 7 0.213154 1.25416 2.55
7620.68 8 0.436208 1.38342 2.7
7620.68 9 0.35719 0.899734 2.60048
7620.68 10 0.419311 2.09155 1.75
7620.68 11 0.0589475 1.16148 1.89737
7620.68 12 0.376196 1.83093 1.52069
7620.68 13 0.250491 1.16148 1.45
7620.68 14 0.539973 1.51966 1.95
7620.68 15 0.510537 2.09155 1.41421
7620.68 16 0.356476 1.08748 1.45
7620.68 17 0.809924 1.80622 1.95
7620.68 18 0.513103 1.80622 1.70074
7620.68 19 0.43111 1.25871 2.7933
7620.68 20 0.384064 2.97726 1.9
7621.68 0 0.6 1.5411 1.90066
7621.68 1 0.313057 1.03749 2.74089
7621.68 2 0.48557 1.24026 2.55
7621.68 3 0.448129 0.99771 1.95
7621.68 4 0.347679 3.76633 2.69119
7621.68 5 0.576785 1.38861 1.09772
7621.68 6 0.413881 3.85745 1.6
7621.68 7 0.032961 1.28248 2.45
7621.68 8 0.313189 1.26561 2.66317
7621.68 9 0.278755 0.99771 2.35
7621.68 10 0.155133 2.24817 2
7621.68 11 0.0710924 1.24076 1.96087
7621.68 12 0.473759 2.16356 1.48408
7621.68 13 0.0692062 1.24076 1.30863
7621.68 14 0.429106 1.28126 1.95
7621.68 15 0.353809 2.24817 0.951315
7621.68 16 0.389767 1.03749 1.72047
7621.68 17 0.609 2.16154 1.25
7621.68 18 0.39729 2.16154 2.136
7621.68 19 0.26818 1.24026 2.47891
7621.68 20 0.539197 2.87087 2
7622.68 0 0.6 1.23949 2.15
7622.68 1 0.438182 1.00702 3
7622.68 2 0.526478 1.37112 2.8
7622.68 3 0.214028 1.17602 2.00562
7622.68 4 0.351578 3.52429 2.53032
7622.68 5 0.623863 0.857159 1.48492
7622.68 6 0.438712 4.05726 1.7
7622.68 7 0.110352 1.29825 2.5
7622.68 8 0.177925 1.18894 2.47588
7622.68 9 0.279138 1.17602 2.2
7622.68 10 0.224242 2.04697 2.05
7622.68 11 0.130479 1.10476 2.07183
7622.68 12 0.63939 1.85015 1.78676
7622.68 13 0.0619303 1.18894 1.30863
7622.68 14 0.311713 1.10476 1.95
7622.68 15 0.492533 2.04697 1.00125
7622.68 16 0.353992 1.00702 2.02485
7622.68 17 0.0519178 2.13495 0.95
7622.68 18 0.399354 2.0765 2.46221
7622.68 19 0.107395 0.857159 2.30489
7622.68 20 0.66244 2.86294 2.3
7623.69 0 0.6 1.03753 2.65
7623.69 1 0.653951 1.03753 2.5
7623.69 2 0.64503 1.41896 2.78029
7623.69 3 0.159061 1.28108 2.11483
7623.69 4 0.297284 3.69711 2.68701
7623.69 5 0.502308 0.786547 1.93003
7623.69 6 0.375861 3.79239 2.05
7623.69 7 0.184866 1.50527 2.65
7623.69 8 0.0533721 1.06059 2.43977
7623.69 9 0.372306 1.28108 2.2
7623.69 10 0.440477 1.88396 1.95
7623.69 11 0.176043 0.984801 2.18289
7623.69 12 0.7532 1.41896 2.3927
7623.69 13 0.145081 1.06059 1.37931
7623.69 14 0.246009 0.984801 1.95
7623.69 15 0.612104 1.88396 1.39284
7623.69 16 0.359399 1.04573 2.3585
7623.69 17 0.384472 1.73848 1.2
7623.69 18 0.556531 1.73848 2.72947
7623.69 19 0.0922344 0.786547 2.19659
7623.69 20 0.777166 3.11854 2.75
7624.7 0 0 0.947031 2.64433
7624.7 1 0.74407 1.18061 1.85
7624.7 2 0.671897 1.53217 2.19545
7624.7 3 0.270261 1.33622 2.30489
7624.7 4 0.313478 3.96404 2.96985
7624.7 5 0.331934 0.923583 2.28965
7624.7 6 0.181937 3.78067 2.3
7624.7 7 0.168955 1.24698 2.8
7624.7 8 0.042658 0.990252 2.43977
7624.7 9 0.461895 1.33622 2.35
7624.7 10 0.60124 2.39041 1.7
7624.7 11 0.223374 0.907433 2.38799
7624.7 12 0.778442 1.53217 2.1
7624.7 13 0.214699 0.990252 1.45344
7624.7 14 0.242633 0.907433 1.9
7624.7 15 0.517571 1.56625 1.74428
7624.7 16 0.544881 0.947031 2.78792
7624.7 17 0.524935 1.54638 1.6
7624.7 18 0.706091 1.54638 2.94491
7624.7 19 0.170349 0.923583 2.08866
7624.7 20 0.659521 3.67565 3.25
7625.71 0 0.15 1.27282 2.63154
7625.71 1 0.703937 1.49983 1.35
7625.71 2 0.606037 2.45884 1.54353
7625.71 3 0.40713 1.40746 2.55
7625.71 4 0.428457 4.17182 2.85
7625.71 5 0.214095 0.999162 2.53032
7625.71 6 0.259213 3.9379 2.35
7625.71 7 0.268993 0.980835 3.05
7625.71 8 0.127606 0.935376 2.40416
7625.71 9 0.491259 1.40746 2.55
7625.71 10 0.712778 3.41168 1.35
7625.71 11 0.287302 0.872917 2.5
7625.71 12 0.597373 2.06036 1.4
7625.71 13 0.292611 0.935376 1.56924
7625.71 14 0.262099 0.872917 1.75
7625.71 15 0.5233 1.19045 2.05548
7625.71 16 0.460081 0.980835 2.6
7625.71 17 0.569126 2.06036 1.95
7625.71 18 0.672384 1.19045 2.7
7625.71 19 0.299454 0.999162 1.90919
7625.71 20 0.510888 3.9871 2.80402
7626.74 0 0.6 1.65021 2.61199
7626.74 1 0.600671 1.65021 1.15
7626.74 2 0.43851 2.75819 1.01242
7626.74 3 0.545219 1.5108 2.4
7626.74 4 0.541974 4.28117 2.35
7626.74 5 0.184934 1.06496 2.69258
7626.74 6 0.423251 4.29575 2.25
7626.74 7 0.412493 1.06036 2.97321
7626.74 8 0.213215 0.88513 2.30489
7626.74 9 0.457487 1.36503 2.8
7626.74 10 0.762876 3.77554 1.1
7626.74 11 0.359138 0.874581 2.15
7626.74 12 0.312486 1.97688 1.1
7626.74 13 0.376426 0.88513 1.76706
7626.74 14 0.264736 0.874581 1.6
7626.74 15 0.50688 1.56136 2.27266
7626.74 16 0.206701 1.06036 2.30054
7626.74 17 0.586956 1.85254 2.1
7626.74 18 0.510623 1.56136 2.25
7626.74 19 0.447125 1.06496 1.73566
7626.74 20 0.443415 3.69557 2.5807
7627.75 0 0.6 1.15044 2.4
7627.75 1 0.657116 1.15044 1.25
7627.75 2 0.55139 2.97242 1.06066
7627.75 3 0.665165 1.66463 2
7627.75 4 0.326911 3.90055 1.9
7627.75 5 0.285884 1.22614 2.72029
7627.75 6 0.471482 4.38327 2.05
7627.75 7 0.535955 1.18678 2.69119
7627.75 8 0.312624 0.863361 2.15058
7627.75 9 0.400112 1.23246 2.83064
7627.75 10 0.827703 4.1026 1.15
7627.75 11 0.417666 0.909651 1.75
7627.75 12 0.459871 1.63413 1.25
7627.75 13 0.428547 0.863361 1.99249
7627.75 14 0.236265 0.909651 1.5
7627.75 15 0.528932 1.81937 2.43824
7627.75 16 0.014623 1.18678 2.2
7627.75 17 0.510029 1.63413 1.95
7627.75 18 0.371303 2.19424 2.15
7627.75 19 0.558114 1.22614 1.58824
7627.75 20 0.459079 3.48292 2.34787
7628.77 0 0.6 0.754608 1.80069
7628.77 1 0.566697 0.754608 1.50083
7628.77 2 0.734659 2.20552 1.52069
7628.77 3 0.627221 1.96146 1.7
7628.77 4 0.253654 3.54259 1.7
7628.77 5 0.367358 1.61162 2.61725
7628.77 6 0.557809 4.50317 2.15
7628.77 7 0.606561 1.27565 2.45967
7628.77 8 0.455929 0.936218 1.90066
7628.77 9 0.401324 1.22415 2.65377
7628.77 10 0.824 3.24103 1.35
7628.77 11 0.452773 0.988615 1.35
7628.77 12 0.506965 1.39589 1.7
7628.77 13 0.474233 0.936218 2.4026
7628.77 14 0.21439 0.988615 1.55
7628.77 15 0.627939 1.83097 2.6
7628.77 16 0.181271 1.27565 2.30054
7628.77 17 0.511599 1.39589 1.55
7628.77 18 0.337223 2.72574 2.3
7628.77 19 0.639551 1.61162 1.82483
7628.77 20 0.510342 3.55228 1.85607
7629.78 0 0.1 1.03555 1.65076
7629.78 1 0.409891 1.03555 1.80069
7629.78 2 0.846164 1.67516 2.05
7629.78 3 0.30622 2.55475 1.4
7629.78 4 0.388557 3.16483 1.7
7629.78 5 0.431715 1.67516 2.40416
7629.78 6 0.642197 4.40215 2.4
7629.78 7 0.478831 1.357 2.5
7629.78 8 0.552778 1.26754 1.64469
7629.78 9 0.526249 1.28223 2.29837
7629.78 10 0.776389 2.36679 1.65
7629.78 11 0.42778 1.1038 1
7629.78 12 0.41148 1.66102 2.15
7629.78 13 0.480285 1.26754 2.2
7629.78 14 0.280861 1.1038 1.75
7629.78 15 0.70774 1.8124 1.9
7629.78 16 0.360782 1.357 2.55
7629.78 17 0.430124 1.66102 1.1
7629.78 18 0.396973 3.14911 2.6
7629.78 19 0.763218 2.34016 2.3
7629.78 20 0.532736 2.99722 1.43003
7630.79 0 0.6 0.998949 1.6
7630.79 1 0.383837 0.998949 2.15058
7630.79 2 0.605356 1.54263 1.90066
7630.79 3 0.112405 2.89063 1.25
7630.79 4 0.551892 2.85705 1.95
7630.79 5 0.446885 1.54263 2.07002
7630.79 6 0.69535 4.13012 2.8
7630.79 7 0.335055 1.44906 2.7
7630.79 8 0.597159 1.37815 1.6
7630.79 9 0.614531 1.37815 1.70294
7630.79 10 0.723732 1.75821 1.95
7630.79 11 0.635138 1.13371 1.05
7630.79 12 0.311108 1.9041 2.45
7630.79 13 0.445146 1.2776 1.8
7630.79 14 0.450522 1.13371 2.1
7630.79 15 0.445831 1.68527 1.3
7630.79 16 0.535713 1.44906 3
7630.79 17 0.137766 1.68527 0.9
7630.79 18 0.462661 3.40063 2.2809
7630.79 19 0.865454 2.85705 2.2
7630.79 20 0.48447 2.42148 1.23794
7631.82 0 0.6 0.804587 1.9
7631.82 1 0.514642 0.804587 2.6
7631.82 2 0.274254 1.47551 1.61245
7631.82 3 0.343135 2.78839 1.25
7631.82 4 0.683864 2.95679 2.05
7631.82 5 0.498907 1.47551 1.6225
7631.82 6 0.667676 3.67358 2.40052
7631.82 7 0.335511 1.70416 2.4
7631.82 8 0.540446 0.935616 1.87417
7631.82 9 0.638001 1.5043 1.18533
7631.82 10 0.65522 0.935616 2.25
7631.82 11 0.633641 1.25275 1.4
7631.82 12 0.27858 1.49697 2.55
7631.82 13 0.453157 1.25275 1.5
7631.82 14 0.58156 1.27017 2.65
7631.82 15 0.104613 1.77478 1.05
7631.82 16 0.684018 1.70416 2.39008
7631.82 17 0.41843 1.49697 1.2
7631.82 18 0.553532 3.37748 1.8868
7631.82 19 0.693163 2.95679 1.55
7631.82 20 0.434615 1.68454 1.38654
